item_id,product_name,product_line,product_group,brand,department,category,sub_category
1090,Mystic Jasmin Eau De Parfum 50Ml (Batch 6686),Oud Intense 108,Vertex Beauty Group,Mitchell Beauty,Bodycare,Unisex Fragrances,Body_Lotion
1091,Golden Musk Eau De Toilette 50Ml (Batch 2111),Oud Intense 108,Vertex Beauty Group,Mitchell Beauty,Bodycare,Unisex Fragrances,Body_Lotion
1092,Mystic Citrus Eau De Toilette 100Ml (Batch 7690),Noir Series 109,Vertex Beauty Group,Mitchell Beauty,Bodycare,Unisex Fragrances,Body_Lotion
1093,Royal Oud Eau De Toilette 100Ml (Batch 8464),Noir Series 109,Vertex Beauty Group,Mitchell Beauty,Bodycare,Unisex Fragrances,Body_Lotion
1094,Rose Jasmin Eau De Parfum 100Ml (Batch 4853),Noir Series 109,Vertex Beauty Group,Mitchell Beauty,Bodycare,Unisex Fragrances,Body_Lotion
1095,Imperial Citrus Eau De Toilette 50Ml (Batch 1763),Gold Collection 107,Vertex Beauty Group,Mclaughlin London,Bodycare,Product Testers,Sampling_Vial
1096,Ambre Citrus Eau De Parfum 100Ml (Batch 8713),Oud Intense 108,Vertex Beauty Group,Mclaughlin London,Bodycare,Product Testers,Sampling_Vial
1097,Tester - Imperial Sandalwood Scent 100Ml (Batch 8952),Noir Series 109,Vertex Beauty Group,Mclaughlin London,Bodycare,Promo_Plv,Sampling_Vial
1098,Mystic Citrus Eau De Toilette 100Ml (Batch 3220),Oud Intense 108,Vertex Beauty Group,Mclaughlin London,Bodycare,Marketing Samples,Sampling_Vial
1099,Tester - Mystic Jasmin Scent 100Ml (Batch 5118),Noir Series 109,Vertex Beauty Group,Mclaughlin London,Bodycare,Promo_Plv,Sampling_Vial
1100,Mystic Musk Eau De Toilette 50Ml (Batch 5236),Gold Collection 107,Vertex Beauty Group,Mclaughlin London,Bodycare,Marketing Samples,Sampling_Vial
1101,Tester - Vanilla Oud Scent 100Ml (Batch 8600),Private Blend 105,Vertex Beauty Group,Nelson New York,Bodycare,Promo_Plv,Sampling_Vial
1102,Tester - Velvet Musk Scent 100Ml (Batch 2845),Private Blend 105,Vertex Beauty Group,Nelson New York,Bodycare,Promo_Plv,Sampling_Vial
1103,Golden Jasmin Eau De Toilette 50Ml (Batch 5166),Private Blend 105,Vertex Beauty Group,Nelson New York,Bodycare,Product Testers,Sampling_Vial
1104,Vanilla Jasmin Eau De Parfum 100Ml (Batch 7156),Gold Collection 104,Vertex Beauty Group,Nelson New York,Bodycare,Product Testers,Sampling_Vial
1105,Tester - Mystic Sandalwood Scent 100Ml (Batch 5588),Private Blend 105,Vertex Beauty Group,Nelson New York,Bodycare,Promo_Plv,Sampling_Vial
1106,Rose Citrus Eau De Parfum 50Ml (Batch 8934),Private Blend 105,Vertex Beauty Group,Nelson New York,Bodycare,Marketing Samples,Sampling_Vial
1107,Vanilla Oud Eau De Parfum 100Ml (Batch 8918),Gold Collection 104,Vertex Beauty Group,Nelson New York,Bodycare,Marketing Samples,Sampling_Vial
1108,Royal Musk Eau De Toilette 100Ml (Batch 6127),Private Blend 105,Vertex Beauty Group,Nelson New York,Bodycare,Marketing Samples,Sampling_Vial
1109,Royal Oud Eau De Parfum 50Ml (Batch 7214),Private Blend 106,Vertex Beauty Group,Château Lee,Bodycare,Product Testers,Sampling_Vial
1110,Rose Sandalwood Eau De Toilette 50Ml (Batch 6075),Private Blend 106,Vertex Beauty Group,Château Lee,Bodycare,Marketing Samples,Sampling_Vial
1111,Rose Jasmin Eau De Toilette 50Ml (Batch 9302),Noir Series 96,Vertex Beauty Group,Château Lee,Bodycare,Marketing Samples,Sampling_Vial
1112,Ambre Citrus Eau De Toilette 50Ml (Batch 1084),Noir Series 96,Vertex Beauty Group,Château Lee,Bodycare,Marketing Samples,Sampling_Vial
1113,Ambre Oud Eau De Parfum 100Ml (Batch 1354),Noir Series 96,Vertex Beauty Group,Mclaughlin London,Bodycare,Marketing Samples,Sampling_Vial
1114,Imperial Musk Eau De Toilette 50Ml (Batch 9062),Noir Series 96,Vertex Beauty Group,Château Lee,Bodycare,Marketing Samples,Sampling_Vial
1115,Velvet Sandalwood Eau De Parfum 50Ml (Batch 2975),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1116,Vanilla Jasmin Eau De Toilette 100Ml (Batch 4843),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1117,Ambre Musk Eau De Parfum 50Ml (Batch 5442),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1118,Vanilla Jasmin Eau De Toilette 100Ml (Batch 7599),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1120,Mystic Citrus Eau De Toilette 50Ml (Batch 4840),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1121,Vanilla Sandalwood Eau De Parfum 100Ml (Batch 2096),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1122,Golden Oud Eau De Toilette 100Ml (Batch 5933),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1123,Imperial Jasmin Eau De Parfum 50Ml,Gold Collection 31,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Counter_Display
1125,Savage Sandalwood Eau De Parfum 50Ml (Batch 5187),Ocean Breeze 86,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Counter_Display
1126,Tester - Mystic Jasmin Scent 100Ml (Batch 1329),Oud Intense 79,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Sampling_Vial
1127,Velvet Oud Eau De Toilette 100Ml (Batch 6496),Velvet Petals 26,Prestige Global Alliance,Beck London,Body Care,Unisex Fragrances,Eau_De_Parfum
1128,Royal Oud Eau De Toilette 100Ml (Batch 8361),Velvet Petals 26,Prestige Global Alliance,Beck London,Body Care,Unisex Fragrances,Eau_De_Parfum
1129,Rose Oud Eau De Parfum 100Ml (Batch 4051),Velvet Petals 26,Prestige Global Alliance,Beck London,Body Care,Unisex Fragrances,Eau_De_Parfum
1130,Mystic Oud Eau De Parfum 50Ml (Batch 8695),Ocean Breeze 86,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Counter_Display
1131,Mystic Sandalwood Eau De Parfum 50Ml (Batch 7541),Ocean Breeze 86,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Counter_Display
1132,Tester - Ambre Musk Scent 100Ml (Batch 8326),Private Blend 106,Vertex Beauty Group,Casey Milano,Bodycare,Promo_Plv,Sampling_Vial
1133,Rose Citrus Eau De Parfum 50Ml (Batch 5855),Velvet Petals 26,Prestige Global Alliance,Beck London,Body Care,Unisex Fragrances,Eau_De_Parfum
1134,Mystic Oud Eau De Toilette 50Ml (Batch 7145),Gold Collection 14,Prestige Global Alliance,Beck London,Body Care,Unisex Fragrances,Eau_De_Parfum
1135,Rose Sandalwood Eau De Parfum 50Ml (Batch 4481),Velvet Petals 26,Prestige Global Alliance,Beck London,Body Care,Unisex Fragrances,Eau_De_Parfum
1136,Ambre Jasmin Eau De Parfum 100Ml (Batch 6055),Oud Intense 97,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Counter_Display
1137,Imperial Musk Eau De Parfum 50Ml (Batch 6248),Oud Intense 97,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Counter_Display
1138,Velvet Citrus Eau De Toilette 50Ml (Batch 2268),Velvet Petals 26,Prestige Global Alliance,Beck London,Body Care,Unisex Fragrances,Eau_De_Parfum
1139,Vanilla Jasmin Eau De Toilette 50Ml (Batch 5585),Velvet Petals 26,Prestige Global Alliance,Beck London,Body Care,Unisex Fragrances,Eau_De_Parfum
1140,Imperial Jasmin Eau De Parfum 100Ml (Batch 1177),Velvet Petals 92,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Body_Lotion
1141,Royal Musk Eau De Toilette 100Ml (Batch 7123),Velvet Petals 92,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Body_Lotion
1142,Vanilla Sandalwood Eau De Toilette 100Ml (Batch 1154),Velvet Petals 92,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Body_Lotion
1143,Tester - Savage Citrus Scent 100Ml (Batch 3436),Velvet Petals 26,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Parfum
1144,Golden Oud Eau De Toilette 100Ml (Batch 8364),Oud Intense 97,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Counter_Display
1145,Tester - Imperial Jasmin Scent 100Ml (Batch 5243),Noir Series 96,Nexus Luxury Brands,Wolf New York,Bodycare,Promo_Plv,Shower_Gel
1146,Ambre Jasmin Eau De Parfum 50Ml (Batch 4368),Oud Intense 97,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Counter_Display
1147,Tester - Savage Oud Scent 100Ml (Batch 9157),Noir Series 98,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Body_Lotion
1148,Golden Musk Eau De Toilette 100Ml (Batch 3014),Velvet Petals 92,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Body_Lotion
1149,Golden Sandalwood Eau De Toilette 100Ml (Batch 9850),Velvet Petals 27,Prestige Global Alliance,Beck London,Body Care,Unisex Fragrances,Eau_De_Parfum
1150,Tester - Velvet Musk Scent 100Ml (Batch 1162),Noir Series 98,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Body_Lotion
1151,Savage Citrus Eau De Toilette 100Ml (Batch 1774),Noir Series 98,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Body_Lotion
1152,Golden Musk Eau De Toilette 50Ml (Batch 5811),Private Blend 12,Prestige Global Alliance,Beck London,Body Care,Unisex Fragrances,Eau_De_Parfum
1153,Tester - Imperial Citrus Scent 100Ml (Batch 5080),Private Blend 12,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Parfum
1154,Rose Citrus Eau De Toilette 50Ml (Batch 6985),Private Blend 12,Prestige Global Alliance,Beck London,Body Care,Unisex Fragrances,Eau_De_Parfum
1155,Vanilla Jasmin Eau De Parfum 50Ml (Batch 7580),Oud Intense 97,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Counter_Display
1156,Rose Oud Eau De Parfum 50Ml (Batch 2300),Oud Intense 97,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Counter_Display
1157,Savage Citrus Eau De Parfum 50Ml (Batch 1317),Noir Series 98,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Body_Lotion
1158,Tester - Vanilla Musk Scent 100Ml (Batch 5205),Noir Series 98,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Body_Lotion
1159,Golden Citrus Eau De Toilette 50Ml (Batch 1321),Noir Series 98,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Body_Lotion
1160,Savage Oud Eau De Toilette 100Ml (Batch 8132),Noir Series 98,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Body_Lotion
1161,Savage Sandalwood Eau De Toilette 100Ml (Batch 8872),Noir Series 98,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Body_Lotion
1162,Rose Jasmin Eau De Toilette 100Ml (Batch 8156),Noir Series 96,Vertex Beauty Group,Château Lee,Bodycare,Men Fragrance,Sampling_Vial
1163,Tester - Velvet Musk Scent 100Ml (Batch 1886),Private Blend 106,Vertex Beauty Group,Château Lee,Bodycare,Promo_Plv,Sampling_Vial
1164,Velvet Citrus Eau De Toilette 50Ml (Batch 3426),Noir Series 96,Vertex Beauty Group,Château Lee,Bodycare,Men Fragrance,Sampling_Vial
1165,Tester - Golden Citrus Scent 100Ml (Batch 7909),Noir Series 96,Vertex Beauty Group,Château Lee,Bodycare,Promo_Plv,Sampling_Vial
1166,Savage Jasmin Eau De Parfum 100Ml (Batch 6938),Noir Series 96,Vertex Beauty Group,Château Lee,Bodycare,Men Fragrance,Sampling_Vial
1167,Savage Citrus Eau De Toilette 100Ml (Batch 5630),Noir Series 96,Vertex Beauty Group,Nelson New York,Bodycare,Men Fragrance,Sampling_Vial
1168,Royal Citrus Eau De Toilette 100Ml (Batch 2057),Noir Series 96,Vertex Beauty Group,Nelson New York,Bodycare,Men Fragrance,Sampling_Vial
1169,Tester - Golden Sandalwood Scent 100Ml (Batch 1259),Noir Series 96,Vertex Beauty Group,Château Lee,Bodycare,Promo_Plv,Sampling_Vial
1170,Velvet Musk Eau De Toilette 50Ml (Batch 1449),Private Blend 105,Vertex Beauty Group,Lee Luxury,Bodycare,Product Testers,Sampling_Vial
1171,Ambre Sandalwood Eau De Parfum 100Ml (Batch 5371),Noir Series 96,Vertex Beauty Group,Mclaughlin London,Bodycare,Men Fragrance,Sampling_Vial
1172,Royal Citrus Eau De Parfum 100Ml (Batch 5895),Noir Series 96,Vertex Beauty Group,Mclaughlin London,Bodycare,Men Fragrance,Sampling_Vial
1173,Rose Musk Eau De Toilette 100Ml (Batch 6663),Noir Series 96,Vertex Beauty Group,Mclaughlin London,Bodycare,Men Fragrance,Sampling_Vial
1174,Royal Sandalwood Eau De Parfum 100Ml (Batch 3720),Noir Series 96,Vertex Beauty Group,Mclaughlin London,Bodycare,Men Fragrance,Sampling_Vial
1175,Mystic Sandalwood Eau De Parfum 50Ml (Batch 5957),Noir Series 98,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Counter_Display
1176,Velvet Musk Eau De Parfum 50Ml (Batch 8675),Noir Series 98,Prestige Global Alliance,Atelier Perez,Body Care,Men Fragrance,Body_Lotion
1177,Tester - Velvet Citrus Scent 100Ml (Batch 4403),Private Blend 90,Prestige Global Alliance,Château Wong,Bodycare,Promo_Plv,Eau_De_Parfum
1178,Rose Musk Eau De Toilette 50Ml (Batch 2400),Private Blend 90,Prestige Global Alliance,Château Wong,Bodycare,Unisex Fragrances,Eau_De_Parfum
1179,Tester - Ambre Sandalwood Scent 100Ml (Batch 9641),Private Blend 90,Prestige Global Alliance,Château Wong,Bodycare,Promo_Plv,Eau_De_Parfum
1180,Mystic Musk Eau De Toilette 100Ml (Batch 3558),Gold Collection 110,Elite Parfums Corp,Atelier Cunningham,Bodycare,Unisex Fragrances,Body_Lotion
1181,Rose Oud Eau De Toilette 50Ml (Batch 6808),Private Blend 90,Prestige Global Alliance,Château Wong,Bodycare,Unisex Fragrances,Eau_De_Parfum
1182,Velvet Musk Eau De Parfum 50Ml (Batch 9456),Private Blend 90,Prestige Global Alliance,Château Wong,Bodycare,Unisex Fragrances,Eau_De_Parfum
1183,Imperial Musk Eau De Parfum 100Ml (Batch 2600),Private Blend 90,Prestige Global Alliance,Château Wong,Bodycare,Unisex Fragrances,Eau_De_Parfum
1184,Mystic Musk Eau De Toilette 100Ml (Batch 5639),Private Blend 90,Prestige Global Alliance,Château Wong,Bodycare,Unisex Fragrances,Eau_De_Parfum
1185,Savage Sandalwood Eau De Toilette 50Ml (Batch 3012),Private Blend 90,Prestige Global Alliance,Château Wong,Bodycare,Unisex Fragrances,Eau_De_Parfum
1186,Royal Oud Eau De Parfum 50Ml (Batch 3658),Private Blend 90,Prestige Global Alliance,Château Wong,Bodycare,Unisex Fragrances,Eau_De_Parfum
1187,Tester - Ambre Jasmin Scent 100Ml (Batch 2321),Private Blend 90,Prestige Global Alliance,Château Wong,Bodycare,Promo_Plv,Eau_De_Parfum
1188,Mystic Musk Eau De Parfum 100Ml (Batch 8685),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1189,Savage Musk Eau De Parfum 100Ml (Batch 3228),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1190,Ambre Sandalwood Eau De Parfum 100Ml (Batch 4076),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1191,Mystic Oud Eau De Toilette 100Ml (Batch 7336),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1192,Tester - Ambre Jasmin Scent 100Ml (Batch 3908),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Shower_Gel
1193,Tester - Velvet Oud Scent 100Ml (Batch 4023),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Shower_Gel
1194,Royal Sandalwood Eau De Toilette 100Ml (Batch 9427),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1195,Ambre Musk Eau De Parfum 100Ml (Batch 3035),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
1196,Savage Sandalwood Eau De Toilette 100Ml (Batch 5130),Private Blend 90,Prestige Global Alliance,Murphy London,Bodycare,Unisex Fragrances,Eau_De_Parfum
1197,Imperial Sandalwood Eau De Parfum 50Ml (Batch 5263),Private Blend 90,Prestige Global Alliance,Murphy London,Bodycare,Unisex Fragrances,Eau_De_Parfum
1198,Tester - Royal Jasmin Scent 100Ml (Batch 5944),Private Blend 90,Prestige Global Alliance,Murphy London,Bodycare,Promo_Plv,Eau_De_Parfum
1199,Rose Jasmin Eau De Parfum 100Ml (Batch 2948),Private Blend 90,Prestige Global Alliance,Murphy London,Bodycare,Unisex Fragrances,Eau_De_Parfum
1200,Ambre Musk Eau De Toilette 100Ml (Batch 5581),Private Blend 90,Prestige Global Alliance,Murphy London,Bodycare,Unisex Fragrances,Eau_De_Parfum
1201,Royal Oud Eau De Toilette 50Ml (Batch 8480),Private Blend 90,Prestige Global Alliance,Murphy London,Bodycare,Unisex Fragrances,Eau_De_Parfum
1202,Velvet Oud Eau De Parfum 100Ml (Batch 6978),Private Blend 90,Prestige Global Alliance,Murphy London,Bodycare,Unisex Fragrances,Eau_De_Parfum
1203,Royal Citrus Eau De Parfum 50Ml (Batch 1930),Gold Collection 110,Elite Parfums Corp,Atelier Cunningham,Bodycare,Unisex Fragrances,Body_Lotion
1204,Mystic Oud Eau De Toilette 50Ml (Batch 3323),Gold Collection 110,Elite Parfums Corp,Atelier Cunningham,Bodycare,Unisex Fragrances,Body_Lotion
1206,Royal Citrus Eau De Parfum 50Ml (Batch 3537),Oud Intense 111,Elite Parfums Corp,Atelier Cunningham,Bodycare,Unisex Fragrances,Sampling_Vial
1207,Imperial Musk Eau De Toilette 100Ml (Batch 8571),Oud Intense 111,Elite Parfums Corp,Atelier Cunningham,Bodycare,Unisex Fragrances,Sampling_Vial
1208,Velvet Jasmin Eau De Parfum 100Ml (Batch 9088),Noir Series 112,Elite Parfums Corp,Atelier Cunningham,Bodycare,Unisex Fragrances,Body_Lotion
1209,Savage Jasmin Eau De Toilette 100Ml (Batch 4705),Noir Series 112,Elite Parfums Corp,Atelier Cunningham,Bodycare,Unisex Fragrances,Body_Lotion
1210,Ambre Oud Eau De Parfum 50Ml (Batch 3419),Noir Series 112,Elite Parfums Corp,Atelier Cunningham,Bodycare,Unisex Fragrances,Body_Lotion
1211,Velvet Sandalwood Eau De Toilette 50Ml (Batch 3546),Gold Collection 113,Elite Parfums Corp,Atelier Cunningham,Bodycare,Unisex Fragrances,Body_Lotion
1212,Savage Jasmin Eau De Toilette 50Ml (Batch 8499),Gold Collection 113,Elite Parfums Corp,Atelier Cunningham,Bodycare,Unisex Fragrances,Body_Lotion
1213,Imperial Musk Eau De Parfum 100Ml (Batch 4612),Private Blend 114,Elite Parfums Corp,Atelier Cunningham,Bodycare,Unisex Fragrances,Sampling_Vial
1214,Savage Citrus Eau De Parfum 50Ml (Batch 8911),Ocean Breeze 115,Elite Parfums Corp,Atelier Cunningham,Bodycare,Unisex Fragrances,Body_Lotion
1215,Tester - Golden Oud Scent 100Ml (Batch 1388),Velvet Petals 116,Elite Parfums Corp,Atelier Cunningham,Bodycare,Promo_Plv,Sampling_Vial
1216,Tester - Vanilla Oud Scent 100Ml (Batch 7494),Velvet Petals 116,Elite Parfums Corp,Atelier Cunningham,Bodycare,Promo_Plv,Sampling_Vial
1217,Ambre Oud Eau De Parfum 50Ml (Batch 5502),Noir Series 117,Elite Parfums Corp,Atelier Cunningham,Bodycare,Promo_Plv,Sampling_Vial
1218,Golden Sandalwood Eau De Parfum 100Ml (Batch 3905),Private Blend 118,Elite Parfums Corp,Atelier Cunningham,Bodycare,Promo_Plv,Sampling_Vial
1219,Tester - Royal Citrus Scent 100Ml (Batch 7453),Noir Series 119,Elite Parfums Corp,Atelier Cunningham,Bodycare,Promo_Plv,Sampling_Vial
1220,Imperial Citrus Eau De Parfum 50Ml (Batch 4569),Noir Series 119,Elite Parfums Corp,Atelier Cunningham,Bodycare,Product Testers,Sampling_Vial
1221,Rose Citrus Eau De Parfum 50Ml (Batch 8315),Ocean Breeze 120,Elite Parfums Corp,Atelier Cunningham,Bodycare,Product Testers,Sampling_Vial
1222,Rose Jasmin Eau De Parfum 50Ml (Batch 6525),Ocean Breeze 120,Elite Parfums Corp,Atelier Cunningham,Bodycare,Product Testers,Sampling_Vial
1223,Tester - Ambre Jasmin Scent 100Ml (Batch 4187),Ocean Breeze 121,Elite Parfums Corp,Atelier Cunningham,Bodycare,Promo_Plv,Sampling_Vial
1224,Savage Jasmin Eau De Toilette 50Ml (Batch 7702),Ocean Breeze 121,Elite Parfums Corp,Atelier Cunningham,Bodycare,Product Testers,Sampling_Vial
1225,Imperial Citrus Eau De Parfum 50Ml (Batch 4262),Ocean Breeze 122,Elite Parfums Corp,Atelier Cunningham,Bodycare,Product Testers,Sampling_Vial
1226,Tester - Ambre Musk Scent 100Ml (Batch 3215),Oud Intense 123,Elite Parfums Corp,Atelier Cunningham,Bodycare,Promo_Plv,Sampling_Vial
1227,Tester - Royal Sandalwood Scent 100Ml (Batch 3286),Oud Intense 123,Elite Parfums Corp,Atelier Cunningham,Bodycare,Promo_Plv,Sampling_Vial
1228,Vanilla Musk Eau De Parfum 50Ml (Batch 8405),Noir Series 124,Elite Parfums Corp,Atelier Cunningham,Bodycare,Product Testers,Sampling_Vial
1229,Imperial Musk Eau De Parfum 100Ml (Batch 2319),Noir Series 124,Elite Parfums Corp,Atelier Cunningham,Bodycare,Product Testers,Sampling_Vial
